OID_,mean_elev,std_elev,Mean_slope,STD_slope,Mean_aspect,STD_aspect,Area_m2,mean_plan_curv,std_plan_curv
55,2972.239257812500000,0,64.873878479003906,0,132.320770263671875,0,1092.152713460000086,-2.45E-03,0
56,2808.275817871093750,124.974460787659936,43.326127052307129,11.516336764973385,100.344915962219233,16.827779669414461,19339.737881400000333,-7.30E-04,8.24737933963919E-03
57,3363.682963053386175,100.024966262459046,41.531925519307457,4.441443707337972,111.260132471720368,35.019381775496527,10164.020501099999819,2.97724269330502E-03,1.56913280762786E-02
58,3709.800231933593750,27.354091820645632,41.261914253234863,3.176336658225518,103.535486221313477,29.307949476848712,2944.634232760000032,1.18238391587511E-02,1.16053725694363E-02
59,3577.242578124999909,85.753521494471713,45.208823394775393,3.499748769357609,91.316429138183594,20.792914302660090,3155.505870930000128,2.8516910970211E-03,8.27341231004513E-03
60,2866.963989257812500,14.150268554687500,37.965036392211914,0.193994522,240.626045227050781,11.328651428222656,743.652481239000053,6.92859222181141E-03,3.70004563592374E-03
61,3028.051391601562500,21.152331037508738,40.958058357238770,5.708107383235486,108.379907608032227,18.205271729034216,3293.028556929999922,1.03557293768972E-02,3.91509299276246E-03
62,2998.730029296874818,24.925909138171960,43.248297119140624,4.676799621436472,120.807083129882812,18.797764837149778,5466.434095149999848,7.2849013376981E-03,3.02473996366869E-03
63,3305.839843750000000,32.191068925028688,37.845554351806641,3.015022042267697,99.746503829956055,10.232232312792826,2714.556406759999845,-6.64E-03,1.00566054351322E-02
64,3191.875732421875000,0,45.593193054199219,0,135.710250854492188,0,1880.774466910000001,-9.75E-03,0
65,3495.982543945312500,1.330200195312500,12.500423431396484,3.029348373413086,140.286083221435547,57.482791900634766,1884.504336620000004,-2.63E-02,2.25805677473545E-03
66,3524.876383463541970,18.501409665770225,40.284238179524735,4.378672206824251,142.997749328613281,20.572945952790409,7674.316378489999806,5.83016872406006E-03,1.09769631575896E-02
67,3453.055338541666515,8.547758693290582,36.305360794067383,10.115534080045999,121.078715006510407,60.876659345449767,3952.997295829999985,-3.26E-03,1.03215652613464E-02
68,3378.280726841518117,34.017676283888740,35.281310490199495,5.492276704610132,106.306530543736045,31.714740657312952,5373.144378099999813,-1.23E-03,7.59951011885246E-03
69,3351.177873883928442,18.778192358228381,35.739871161324636,5.619705500387567,129.853636605399004,42.930861140645241,5363.285139100000379,7.06203750866864E-03,0.011747777
70,2834.727197265624909,59.522632882852939,50.960891723632812,9.945885104246303,129.152667236328114,6.252658668480923,4902.409590610000123,-5.14E-03,7.97333984071921E-03
71,2480.421203613281250,11.086310303604689,34.710313320159912,12.972429363949601,183.742908477783203,45.573877446134070,2157.158859889999803,-1.36E-02,3.80990472623659E-02
72,2507.993920898437864,112.349952838187590,40.460580158233633,17.497552693173802,160.612186431884766,58.636345627113094,6373.328557959999671,-7.68E-03,1.82786033245229E-02
73,2502.066446940104470,95.344191031248855,43.680742581685386,16.677652585025946,141.208407084147126,33.782440153778687,5123.656049510000230,-8.29E-03,1.18524064943715E-02
74,2417.069091796875000,0,39.005111694335938,0,141.168548583984375,0,1433.288703389999910,-1.81E-02,0
75,2549.679931640625000,29.756347656250000,62.068487167358398,1.179620742797852,127.501354217529297,1.022785186767578,659.722023646000025,1.8795802607201E-03,1.12018134677783E-03
76,3420.853540039061954,18.880112800095301,36.073398208618165,1.861692808407477,101.051506805419933,25.414198794348017,8667.825687209999160,3.95387564203702E-03,1.09032638015072E-02
77,3231.820124699519056,27.827077346928707,47.409371302678032,6.062781115681092,101.632624406080978,26.964509952605464,10686.668654799999786,-2.30E-03,2.64509403240444E-03
78,3303.276177300347172,23.560082803152781,48.872570461697052,6.706743249948715,114.366351657443573,14.528527967804141,7027.176347110000279,-6.21E-04,3.58997495723651E-03
79,3364.743066406249909,19.259552973528915,39.473267745971675,2.534630348657697,103.340579223632815,8.506982339933197,8735.744636990000799,-2.50E-03,1.50655367968623E-03
80,2333.611450195312500,67.490150498305141,40.652734756469727,5.273502466075279,201.343246459960938,27.192172440302311,4045.593358640000133,-1.18E-02,9.07203032629036E-03
81,2306.598388671875000,43.832519531250000,51.009969711303711,5.468957901000977,156.277946472167969,22.854911804199219,2438.392045319999852,6.5948081901297E-03,5.84861321840435E-03
82,2339.370971679687500,46.576782226562500,39.462916374206543,13.040513038635254,187.051162719726562,34.842834472656250,1559.782151410000097,3.42189380899072E-03,1.17132351733744E-02
83,2275.579711914062500,49.743962998416407,38.408652714320581,6.126863940057139,93.957330976213726,9.407742396671404,13082.121677499999350,-4.13E-03,7.19438332179405E-03
84,2181.839884440104015,33.991423071843371,35.128383954366043,5.583775519147363,64.529160817464188,2.099753961581439,5952.771894149999753,3.53757303673774E-03,5.4510442851571E-03
85,2185.654204269935235,49.787908489996596,39.060508333403483,10.150518568285960,112.635482261920814,44.198373386802842,26760.474231600001076,-4.59E-03,1.23258746121184E-02
86,2489.191406250000000,1.468261718750000,45.796159744262695,1.113466262817383,132.401920318603516,10.261806488037109,1337.586975769999981,4.67654247768223E-03,1.18499458767474E-03
87,2626.801147460937500,3.897338867187500,52.431417465209961,1.221723556518555,125.950664520263672,8.041751861572266,761.860886477999998,4.01708285789937E-03,1.17131706792861E-03
88,2521.371215820312500,38.045776367187500,45.249523162841797,2.819347381591797,128.899394989013672,2.785785675048828,2559.875351029999820,-4.46E-04,3.89070552773774E-03
89,2433.722900390625000,42.221003014633169,44.470634460449219,1.055121080397714,119.815884908040360,6.203111848154670,2616.660558479999963,-3.60E-03,2.18245988954656E-03
90,2172.837076822916515,22.298801920134551,48.047733942667648,8.819410879782875,146.218020121256529,20.456038014219299,7423.606806959999631,-2.08E-03,1.18764090095342E-02
91,2406.812622070312500,68.130655443623169,41.357745170593262,2.372914236623655,139.081707000732422,3.820638924031028,3028.215696910000133,4.2889458272839E-03,3.99745300060419E-03
92,2201.440185546875000,0,38.437713623046875,0,101.380599975585938,0,1001.930827339999951,1.57475247979164E-02,0
93,2229.978006114130039,56.556285488762761,41.680505172066077,17.286963896319349,159.241320734438688,58.588961875392101,21117.703503799999453,-5.83E-03,0.015288026
94,2337.192428023726734,83.717814029712471,42.345924589369027,11.933944281761741,130.553860699688954,23.333852195099645,24808.245723700001690,-3.21E-03,7.81638590675029E-03
95,2295.644612630208030,40.985606523027478,48.214430967966720,8.148692332418396,139.760093053181947,9.045488925298645,10788.190248999999312,-3.77E-03,5.57774156314653E-03
96,2638.532226562500455,72.024384436794435,37.175125062465675,7.764881127923764,93.509861469268799,24.700715242461403,27331.697137300001486,1.23565718240569E-04,1.41285735760248E-02
97,2531.971435546875000,25.548402751850528,39.820735931396484,4.788213295755370,155.567581176757812,5.548433356185410,2378.235437400000137,0.011075298,7.27783207809237E-03
98,2822.343261718750000,0,45.022544860839844,0,81.743331909179688,0,681.312754130000030,-0.01534465,0
99,2732.145703124999727,97.149511582299724,41.738911819458004,9.773408075102310,108.625850677490234,20.766028775502278,9942.132373239999652,1.91618491371628E-03,1.08169582800274E-02
100,2687.781684027777828,17.587862444191348,48.515138414171005,2.977498676655020,143.519595675998261,14.316745707425058,7995.590898919999745,5.93202894863983E-03,4.29020511677447E-03
101,2148.683007812499909,15.355509109541110,32.743966484069823,17.963004341289199,149.221139526367182,8.319865883459208,5162.318492420000439,6.16524834185839E-03,1.62912186989552E-02
102,2461.875863211495925,104.855459041646327,49.871182577950606,5.549571025114097,161.456711360386407,12.392109888928513,25071.716114099999686,8.14225666025388E-04,1.10409272950736E-02
103,2223.398053850446558,73.646247231483187,39.543939045497346,8.540296815477417,66.546083177839009,9.862576458012757,7702.657932219999566,1.02350569795817E-03,5.46710459773422E-03
104,2374.087942023026699,48.621395654629197,36.442830336721322,7.118863774652695,112.094724353991040,29.825809184065207,16855.534719399998721,-6.29E-05,9.08453522316393E-03
105,2258.420043945312500,68.601928710937500,43.686574935913086,8.085103988647461,84.203781127929688,19.517135620117188,3837.559951780000119,1.91030197311193E-03,3.3119487343356E-03
106,2492.880517578124909,51.694222603409678,45.592125701904294,4.282127119335707,139.225668334960943,12.031350568707120,4181.098098909999862,3.19588994607329E-03,9.81283692241574E-03
107,2414.942382812500000,69.669948429420074,44.874298858642575,3.213523340849656,150.712010192871105,28.251871109531564,3112.325337740000123,-2.49E-04,1.06725849266084E-02
108,2509.894415283202306,197.144535707289720,49.987301063537586,7.085943777511623,164.561906051635759,13.551706679483011,35058.082602900001802,-1.97E-03,1.07932197077393E-02
109,2583.455200195312500,20.546020507812500,45.030267715454102,1.063219070434570,152.643959045410156,1.867088317871094,1859.052920000000086,0.016984565,3.38072748854756E-03
110,2477.060961914062318,66.274057656165240,50.432551956176759,7.598000465338937,135.828170776367188,11.899808948080766,9367.757553510000434,9.47734764777124E-03,1.12558784097898E-02
111,2709.715209960937500,12.558715820312500,50.121730804443359,3.167617797851562,135.169670104980469,5.813728332519531,1247.818554369999902,6.76464848220348E-03,1.20237376540899E-03
112,2606.195382254464221,77.323485661805705,46.533517565046033,5.185239060362130,156.858287266322549,5.849504355510440,5815.193659010000374,5.0750546090837E-03,3.52640230974218E-03
113,2519.659016927083485,38.282643977279079,51.591360727945961,1.302613312066986,133.955240885416657,10.475624605974495,3912.190507360000083,-0.013056447,1.57422578019577E-02
114,2519.125366210937500,13.133911132812500,43.764696121215820,0.144132614,174.639877319335938,0.991699219,1270.293490539999993,3.19918616878567E-03,2.98087718692841E-03
